paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PACT-2018-P0001,PACT,PACT,2018,complete,3D-Xpath: high-density managed DRAM architecture with cost-effective alternative paths for memory transactions,Sukhan Lee 0002|Kiwon Lee|Min Chul Sung|Mohammad Alian|Chankyung Kim|Wooyeong Cho|Reum Oh|Seongil O|Jung Ho Ahn|Nam Sung Kim,Conference Papers,,accepted_paper,10.1145/3243176.3243191,,,,,https://dblp.org/rec/conf/IEEEpact/LeeLSAKCOOAK18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243191,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0002,PACT,PACT,2018,complete,"A portable, automatic data qantizer for deep neural networks",Young H. Oh|Quan Quan|Daeyeon Kim|Seonghak Kim|Jun Heo 0001|Sungjun Jung|Jaeyoung Jang|Jae W. Lee,Conference Papers,,accepted_paper,10.1145/3243176.3243180,,,,,https://dblp.org/rec/conf/IEEEpact/OhQKKHJJL18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243180,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0003,PACT,PACT,2018,complete,An efficient graph accelerator with parallel data conflict management,Pengcheng Yao|Long Zheng 0003|Xiaofei Liao|Hai Jin 0001|Bingsheng He,Conference Papers,,accepted_paper,10.1145/3243176.3243201,,,,,https://dblp.org/rec/conf/IEEEpact/Yao0L0H18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243201,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0004,PACT,PACT,2018,complete,Architectural support for convolutional neural networks on modern CPUs,Animesh Jain|Michael A. Laurenzano|Gilles A. Pokam|Jason Mars|Lingjia Tang,Conference Papers,,accepted_paper,10.1145/3243176.3243177,,,,,https://dblp.org/rec/conf/IEEEpact/JainLPMT18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243177,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0005,PACT,PACT,2018,complete,Atributed consistent hashing for heterogeneous storage systems,Jiang Zhou|Yong Chen 0001|Weiping Wang 0005,Conference Papers,,accepted_paper,10.1145/3243176.3243202,,,,,https://dblp.org/rec/conf/IEEEpact/ZhouCW18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243202,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0006,PACT,PACT,2018,complete,Automatic annotation of tasks in structured code,Pedro Ramos|Gleison Souza Diniz Mendonca|Divino Soares|Guido Araújo|Fernando Magno Quintão Pereira,Conference Papers,,accepted_paper,10.1145/3243176.3243200,,,,,https://dblp.org/rec/conf/IEEEpact/RamosMSAP18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243200,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0007,PACT,PACT,2018,complete,Biased reference counting: minimizing atomic operations in garbage collection,Jiho Choi|Thomas Shull|Josep Torrellas,Conference Papers,,accepted_paper,10.1145/3243176.3243195,,,,,https://dblp.org/rec/conf/IEEEpact/ChoiST18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243195,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0008,PACT,PACT,2018,complete,Cimple: instruction and memory level parallelism: a DSL for uncovering ILP and MLP,Vladimir Kiriansky|Haoran Xu|Martin C. Rinard|Saman P. Amarasinghe,Conference Papers,,accepted_paper,10.1145/3243176.3243185,,,,,https://dblp.org/rec/conf/IEEEpact/KirianskyXRA18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243185,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0009,PACT,PACT,2018,complete,ComP-net: command processor networking for efficient intra-kernel communications on GPUs,Michael LeBeane|Khaled Hamidouche|Brad Benton|Maurício Breternitz|Steven K. Reinhardt|Lizy K. John,Conference Papers,,accepted_paper,10.1145/3243176.3243179,,,,,https://dblp.org/rec/conf/IEEEpact/LeBeaneHBBRJ18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243179,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0010,PACT,PACT,2018,complete,Compiler assisted coalescing,Sooraj Puthoor|Mikko H. Lipasti,Conference Papers,,accepted_paper,10.1145/3243176.3243203,,,,,https://dblp.org/rec/conf/IEEEpact/PuthoorL18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243203,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0011,PACT,PACT,2018,complete,Cost effective speculation with the omnipredictor,Arthur Perais|André Seznec,Conference Papers,,accepted_paper,10.1145/3243176.3243208,,,,,https://dblp.org/rec/conf/IEEEpact/PeraisS18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243208,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0012,PACT,PACT,2018,complete,Cost-driven thread coarsening for GPU kernels,Prithayan Barua|Jun Shirako|Vivek Sarkar,Conference Papers,,accepted_paper,10.1145/3243176.3243196,,,,,https://dblp.org/rec/conf/IEEEpact/BaruaSS18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243196,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0013,PACT,PACT,2018,complete,DART: distributed adaptive radix tree for efficient affix-based keyword search on HPC systems,Wei Zhang 0097|Houjun Tang|Suren Byna|Yong Chen 0001,Conference Papers,,accepted_paper,10.1145/3243176.3243207,,,,,https://dblp.org/rec/conf/IEEEpact/ZhangTBC18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243207,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0014,PACT,PACT,2018,complete,Data motifs: a lens towards fully understanding big data and AI workloads,Wanling Gao|Jianfeng Zhan|Lei Wang 0004|Chunjie Luo|Daoyi Zheng|Fei Tang 0003|Biwei Xie|Chen Zheng 0001|Xu Wen|Xiwen He|Hainan Ye|Rui Ren,Conference Papers,,accepted_paper,10.1145/3243176.3243190,,,,,https://dblp.org/rec/conf/IEEEpact/GaoZWLZTXZWHYR18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243190,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0015,PACT,PACT,2018,complete,E-PUR: an energy-efficient processing unit for recurrent neural networks,Franyell Silfa|Gem Dot|José-María Arnau|Antonio González 0001,Conference Papers,,accepted_paper,10.1145/3243176.3243184,,,,,https://dblp.org/rec/conf/IEEEpact/SilfaDAG18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243184,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0016,PACT,PACT,2018,complete,EAR: ECC-aided refresh reduction through 2-D zero compression,Jeongkyu Hong|Hyeonggyu Kim|Soontae Kim,Conference Papers,,accepted_paper,10.1145/3243176.3243182,,,,,https://dblp.org/rec/conf/IEEEpact/HongKK18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243182,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0017,PACT,PACT,2018,complete,GMOD: a dynamic GPU memory overflow detector,Bang Di|Jianhua Sun 0002|Dong Li 0001|Hao Chen 0002|Zhe Quan,Conference Papers,,accepted_paper,10.1145/3243176.3243194,,,,,https://dblp.org/rec/conf/IEEEpact/DiSLCQ18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243194,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0018,PACT,PACT,2018,complete,Graphphi: efficient parallel graph processing on emerging throughput-oriented architectures,Zhen Peng|Alexander Powell|Bo Wu 0002|Tekin Bicer|Bin Ren 0002,Conference Papers,,accepted_paper,10.1145/3243176.3243205,,,,,https://dblp.org/rec/conf/IEEEpact/PengPWBR18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243205,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0019,PACT,PACT,2018,complete,Hybrid optimization/heuristic instruction scheduling for programmable accelerator codesign,Tony Nowatzki|Newsha Ardalani|Karthikeyan Sankaralingam|Jian Weng 0002,Conference Papers,,accepted_paper,10.1145/3243176.3243212,,,,,https://dblp.org/rec/conf/IEEEpact/NowatzkiASW18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243212,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0020,PACT,PACT,2018,complete,Hypart: a hybrid technique for practical memory bandwidth partitioning on commodity servers,Jinsu Park|Seongbeom Park|Myeonggyun Han|Jihoon Hyun|Woongki Baek,Conference Papers,,accepted_paper,10.1145/3243176.3243211,,,,,https://dblp.org/rec/conf/IEEEpact/ParkPHHB18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243211,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0021,PACT,PACT,2018,complete,In-DRAM near-data approximate acceleration for GPUs,Amir Yazdanbakhsh|Choungki Song|Jacob Sacks|Pejman Lotfi-Kamran|Hadi Esmaeilzadeh|Nam Sung Kim,Conference Papers,,accepted_paper,10.1145/3243176.3243188,,,,,https://dblp.org/rec/conf/IEEEpact/YazdanbakhshSSL18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243188,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0022,PACT,PACT,2018,complete,Log(graph): a near-optimal high-performance graph representation,Maciej Besta|Dimitri Stanojevic|Tijana Zivic|Jagpreet Singh|Maurice Hoerold|Torsten Hoefler,Conference Papers,,accepted_paper,10.1145/3243176.3243198,,,,,https://dblp.org/rec/conf/IEEEpact/BestaSZSHH18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243198,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0023,PACT,PACT,2018,complete,Mage: online and interference-aware scheduling for multi-scale heterogeneous systems,Francisco Romero|Christina Delimitrou,Conference Papers,,accepted_paper,10.1145/3243176.3243183,,,,,https://dblp.org/rec/conf/IEEEpact/RomeroD18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243183,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0024,PACT,PACT,2018,complete,Massively parallel skyline computation for processing-in-memory architectures,Vasileios Zois|Divya Gupta|Vassilis J. Tsotras|Walid A. Najjar|Jean-François Roy,Conference Papers,,accepted_paper,10.1145/3243176.3243187,,,,,https://dblp.org/rec/conf/IEEEpact/ZoisGTNR18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243187,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2018-P0025,PACT,PACT,2018,complete,Maximizing system utilization via parallelism management for co-located parallel applications,Younghyun Cho|Camilo A. Celis Guzman|Bernhard Egger 0002,Conference Papers,,accepted_paper,10.1145/3243176.3243199,,,,,https://dblp.org/rec/conf/IEEEpact/ChoGE18,,https://dblp.org/db/conf/IEEEpact/pact2018.html,,DBLP PACT 2018 proceedings metadata,https://doi.org/10.1145/3243176.3243199,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
